Stage,Window,N_Points,ID_Bits,Authentication_Index,Training_Indices,PC,Explained_Variance_Ratio,Cumulative_Explained_Variance
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",56,0.0008820445717712219,0.9743667002479881
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",57,0.0008050960782735138,0.9751717963262616
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",58,0.0007609472353581753,0.9759327435616197
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",59,0.000743984139521874,0.9766767277011417
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",60,0.0007292122724186799,0.9774059399735604
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",61,0.0006883075251916872,0.9780942474987521
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",62,0.0006833766347515915,0.9787776241335037
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",63,0.0006533338426177705,0.9794309579761215
2_Sampling_Reduction,10k-100k,250,64,4,"1,2,3,5",64,0.0006341145424062325,0.9800650725185277
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",1,0.4664705363920723,0.4664705363920723
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",2,0.1151510641854411,0.5816216005775134
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",3,0.07160649999992323,0.6532281005774366
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",4,0.04256163880437547,0.6957897393818121
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",5,0.03531417232291691,0.731103911704729
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",6,0.02405713785144107,0.75516104955617
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",7,0.01828406464620955,0.7734451142023796
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",8,0.016139638825912066,0.7895847530282917
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",9,0.013788622322576822,0.8033733753508685
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",10,0.012456767800030764,0.8158301431508993
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",11,0.011878060815059849,0.8277082039659591
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",12,0.011471505193800328,0.8391797091597595
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",13,0.010293993597020197,0.8494737027567797
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",14,0.009536942026304408,0.8590106447830841
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",15,0.008275640321645775,0.8672862851047298
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",16,0.007146218290356029,0.8744325033950858
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",17,0.006438893485144065,0.8808713968802299
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",18,0.00599329775707071,0.8868646946373006
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",19,0.005818736679624957,0.8926834313169255
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",20,0.005128533271258829,0.8978119645881844
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",21,0.004819426687869144,0.9026313912760535
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",22,0.004780892367130755,0.9074122836431843
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",23,0.0042996314175985885,0.9117119150607829
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",24,0.0038766276679937433,0.9155885427287767
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",25,0.0038064775406260825,0.9193950202694028
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",26,0.0034731022245068446,0.9228681224939096
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",27,0.003141022090106788,0.9260091445840164
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",28,0.0030555425758434732,0.9290646871598599
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",29,0.002868527711237748,0.9319332148710977
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",30,0.0026876445048677412,0.9346208593759654
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",31,0.0025232071625556794,0.9371440665385211
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",32,0.002484394866167005,0.9396284614046881
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",33,0.002308589905682912,0.9419370513103711
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",34,0.00221677875290838,0.9441538300632795
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",35,0.002130602286903445,0.9462844323501829
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",36,0.0019950933564380534,0.948279525706621
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",37,0.0019650831391262685,0.9502446088457472
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",38,0.0018068961402806735,0.9520515049860279
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",39,0.0017407623353532292,0.9537922673213811
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",40,0.0016898430017296372,0.9554821103231107
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",41,0.001556450580217668,0.9570385609033284
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",42,0.0015207677144925779,0.958559328617821
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",43,0.001445871188957507,0.9600051998067786
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",44,0.0013723806543664589,0.9613775804611451
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",45,0.0013507720113660883,0.9627283524725112
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",46,0.0012985494075873957,0.9640269018800987
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",47,0.001223091568209292,0.965249993448308
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",48,0.0011331870271655462,0.9663831804754736
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",49,0.0011119517699384937,0.9674951322454121
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",50,0.001063246881738522,0.9685583791271506
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",51,0.0010268442252331829,0.9695852233523837
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",52,0.000995822973591867,0.9705810463259756
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",53,0.0009779000300853785,0.971558946356061
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",54,0.0009464519632249124,0.972505398319286
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",55,0.0009271877902731366,0.9734325861095591
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",56,0.0008842140602272335,0.9743168001697863
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",57,0.0008108010051416584,0.9751276011749279
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",58,0.0007646955637376688,0.9758922967386656
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",59,0.0007456153140008654,0.9766379120526665
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",60,0.0007274892295008085,0.9773654012821673
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",61,0.0006889440487355433,0.9780543453309029
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",62,0.0006787025291044112,0.9787330478600073
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",63,0.0006494793096786326,0.9793825271696859
2_Sampling_Reduction,10k-100k,250,64,5,"1,2,3,4",64,0.0006315888938585845,0.9800141160635445
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",1,0.46538757930604036,0.46538757930604036
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",2,0.11842576255969907,0.5838133418657394
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",3,0.07138466503362613,0.6551980068993656
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",4,0.04233746168853283,0.6975354685878984
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",5,0.0352420272070175,0.7327774957949159
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",6,0.02384966737736226,0.7566271631722782
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",7,0.018268109294948896,0.7748952724672271
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",8,0.016089737442690738,0.7909850099099178
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",9,0.013693912567991023,0.8046789224779088
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",10,0.012473993459660862,0.8171529159375697
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",11,0.011918552523910294,0.8290714684614799
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",12,0.011429021332295607,0.8405004897937756
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",13,0.010246134550820843,0.8507466243445964
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",14,0.009524933951894897,0.8602715582964913
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",15,0.008240074541737846,0.8685116328382291
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",16,0.007100729187615006,0.875612362025844
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",17,0.006419458341620484,0.8820318203674645
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",18,0.005920522041210655,0.8879523424086752
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",19,0.00575101620603942,0.8937033586147146
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",20,0.005077508361758229,0.8987808669764729
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",21,0.004808978737805003,0.9035898457142779
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",22,0.004787624940289385,0.9083774706545673
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",23,0.004259171475621575,0.9126366421301889
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",24,0.003845304733068151,0.916481946863257
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",25,0.003789249420959426,0.9202711962842164
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",26,0.0034495483228462044,0.9237207446070625
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",27,0.0031080526736774515,0.92682879728074
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",28,0.003019446092289239,0.9298482433730292
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",29,0.002859890445846156,0.9327081338188753
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",30,0.002636003961451095,0.9353441377803264
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",31,0.0025165953115924905,0.937860733091919
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",32,0.0024819605003751507,0.9403426935922942
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",33,0.002280223588845959,0.9426229171811401
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",34,0.0022056595018940675,0.9448285766830342
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",35,0.002131701558142489,0.9469602782411767
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",36,0.00198240525490098,0.9489426834960777
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",37,0.001963292883380847,0.9509059763794585
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",38,0.0018023466671415118,0.9527083230466
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",39,0.0017326094626890886,0.9544409325092891
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",40,0.0017095669332236896,0.9561504994425127
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",41,0.0015792636153914952,0.9577297630579042
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",42,0.001496961094610803,0.9592267241525151
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",43,0.0014464871705861622,0.9606732113231012
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",44,0.0013696517730140592,0.9620428630961153
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",45,0.0013231636072696036,0.9633660267033849
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",46,0.001289568097113535,0.9646555948004985
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",47,0.0012069063683699944,0.9658625011688684
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",48,0.0011245548074240897,0.9669870559762925
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",49,0.0010959676838394326,0.968083023660132
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",50,0.0010527806876695503,0.9691358043478016
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",51,0.0010311657577278734,0.9701669701055294
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",52,0.0009880524139706018,0.9711550225195
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",53,0.0009770498725016872,0.9721320723920017
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",54,0.0009477905059529258,0.9730798628979547
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",55,0.0009119876136378854,0.9739918505115925
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",56,0.0008801557023545459,0.9748720062139471
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",57,0.0008241677047916984,0.9756961739187388
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",58,0.0007909244127159599,0.9764870983314548
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",59,0.0007430488409016191,0.9772301471723563
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",60,0.0007298771477738218,0.9779600243201302
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",61,0.0006864807776090426,0.9786465050977392
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",62,0.0006647637642636149,0.9793112688620028
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",63,0.0006586839680848581,0.9799699528300877
2_Sampling_Reduction,10k-100k,200,64,1,"2,3,4,5",64,0.0006142827833160559,0.9805842356134038
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",1,0.4660692667042902,0.4660692667042902
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",2,0.1167045137005864,0.5827737804048766
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",3,0.07140728050920642,0.654181060914083
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",4,0.04246478844041069,0.6966458493544937
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",5,0.03525251114562668,0.7318983605001204
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",6,0.023904650703446665,0.7558030112035671
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",7,0.018298471047064686,0.7741014822506318
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",8,0.016138679203709354,0.7902401614543412
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",9,0.013685071770397,0.8039252332247382
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",10,0.01248882808629462,0.8164140613110328
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",11,0.01188985365944576,0.8283039149704785
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",12,0.01139798388487088,0.8397018988553494
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",13,0.010258728531112078,0.8499606273864615
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",14,0.009548994828058262,0.8595096222145198
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",15,0.008257617549481297,0.867767239764001
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",16,0.007092263267025325,0.8748595030310263
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",17,0.006449196482809702,0.8813086995138361
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",18,0.005967104764379762,0.8872758042782158
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",19,0.005775386244625356,0.8930511905228412
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",20,0.005094930865359817,0.898146121388201
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",21,0.004811791612375537,0.9029579130005766
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",22,0.004791639074188222,0.9077495520747648
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",23,0.004288125863226707,0.9120376779379915
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",24,0.00385711115146769,0.9158947890894592
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",25,0.003787539576724293,0.9196823286661835
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",26,0.0034765321459906038,0.9231588608121741
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",27,0.003121070028167102,0.9262799308403412
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",28,0.0030478060886150755,0.9293277369289563
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",29,0.002851577880323697,0.9321793148092801
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",30,0.0026499020771860006,0.934829216886466
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",31,0.0025433475051349344,0.937372564391601
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",32,0.0025037687319592345,0.9398763331235602
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",33,0.0022915705290978,0.942167903652658
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",34,0.002204267835726769,0.9443721714883848
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",35,0.0021368412155953905,0.9465090127039802
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",36,0.0019939896995930114,0.9485030024035732
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",37,0.0019503626907295822,0.9504533650943028
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",38,0.0018066219102043637,0.9522599870045071
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",39,0.0017416483212230208,0.9540016353257301
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",40,0.0017142205093870278,0.9557158558351172
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",41,0.0015813938825757256,0.9572972497176929
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",42,0.001507000374692674,0.9588042500923856
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",43,0.0014466934435548153,0.9602509435359404
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",44,0.0013689849969581616,0.9616199285328986
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",45,0.001336594042205132,0.9629565225751037
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",46,0.001299583551841515,0.9642561061269452
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",47,0.0012209117609442133,0.9654770178878894
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",48,0.0011298233967170365,0.9666068412846065
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",49,0.0011037403074891548,0.9677105815920957
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",50,0.0010802408036873381,0.968790822395783
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",51,0.0010107236525597738,0.9698015460483427
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",52,0.0009899858913815856,0.9707915319397242
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",53,0.0009883444797722692,0.9717798764194965
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",54,0.0009534266926922905,0.9727333031121888
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",55,0.0009188611695136231,0.9736521642817024
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",56,0.0008896601328058346,0.9745418244145082
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",57,0.000821103914057355,0.9753629283285655
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",58,0.0008027587436981503,0.9761656870722637
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",59,0.0007464409925885642,0.9769121280648523
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",60,0.0007427252885600077,0.9776548533534123
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",61,0.0006939863631058994,0.9783488397165182
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",62,0.0006735074958712055,0.9790223472123895
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",63,0.0006697901252536718,0.9796921373376432
2_Sampling_Reduction,10k-100k,200,64,2,"1,3,4,5",64,0.000619565432080374,0.9803117027697236
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",1,0.4663486225073097,0.4663486225073097
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",2,0.11597033055610578,0.5823189530634154
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",3,0.07148917974178487,0.6538081328052003
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",4,0.04251630272617671,0.696324435531377
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",5,0.03535092523701335,0.7316753607683903
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",6,0.023910607923626558,0.7555859686920169
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",7,0.01831251265157542,0.7738984813435923
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",8,0.01612973069733795,0.7900282120409302
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",9,0.013724696668989832,0.80375290870992
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",10,0.012462258447095005,0.816215167157015
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",11,0.011893104092742293,0.8281082712497573
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",12,0.011445772822925242,0.8395540440726825
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",13,0.010262411010160866,0.8498164550828434
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",14,0.00954211709428866,0.8593585721771321
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",15,0.008261640806903281,0.8676202129840354
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",16,0.007104362994031575,0.874724575978067
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",17,0.006449013527848711,0.8811735895059156
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",18,0.005931852643736742,0.8871054421496524
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",19,0.005781722776313657,0.892887164925966
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",20,0.005107353991320632,0.8979945189172867
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",21,0.004814992013901971,0.9028095109311887
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",22,0.004801485033359467,0.9076109959645481
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",23,0.004301484954765845,0.911912480919314
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",24,0.003868308553852005,0.915780789473166
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",25,0.003803532911091647,0.9195843223842577
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",26,0.0034842699963617083,0.9230685923806194
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",27,0.003134709486694914,0.9262033018673144
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",28,0.0030443615551405505,0.9292476634224549
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",29,0.0028614897812603,0.9321091532037152
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",30,0.002633087561958748,0.934742240765674
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",31,0.0025456464286774476,0.9372878871943515
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",32,0.0025179037316614824,0.939805790926013
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",33,0.002294838580605706,0.9421006295066188
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",34,0.0022147736812613327,0.9443154031878801
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",35,0.0021507271715968147,0.9464661303594769
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",36,0.0019899631892827327,0.9484560935487596
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",37,0.00196803108961752,0.9504241246383771
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",38,0.0018011047412577763,0.9522252293796349
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",39,0.0017390299332803222,0.9539642593129153
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",40,0.0017166040890529742,0.9556808634019682
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",41,0.0015886578128560607,0.9572695212148243
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",42,0.0014977923402481929,0.9587673135550725
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",43,0.0014526778119392666,0.9602199913670117
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",44,0.0013673107618002796,0.961587302128812
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",45,0.0013256612008167633,0.9629129633296288
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",46,0.0012825638212290858,0.9641955271508579
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",47,0.0012287538216323771,0.9654242809724902
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",48,0.0011308020775007616,0.9665550830499909
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",49,0.001107118680541596,0.9676622017305325
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",50,0.0010722239672751738,0.9687344256978077
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",51,0.0010173151271457355,0.9697517408249534
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",52,0.000997911247503351,0.9707496520724568
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",53,0.0009942473503791204,0.9717438994228359
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",54,0.0009548256185605801,0.9726987250413964
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",55,0.0009106019096806092,0.973609326951077
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",56,0.0008915652368727147,0.9745008921879498
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",57,0.0008188808228672708,0.9753197730108171
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",58,0.0007950641036222543,0.9761148371144394
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",59,0.0007542875025128814,0.9768691246169522
2_Sampling_Reduction,10k-100k,200,64,3,"1,2,4,5",60,0.0007354924391648754,0.977604617056117
